id,label
TEST_27276,둘다
TEST_27277,지하
TEST_27278,작은아들
TEST_27279,의학
TEST_27280,사무실
TEST_27281,전자
TEST_27282,여러
TEST_27283,자다
TEST_27284,매매하있다
TEST_27285,마음가침
TEST_27286,중학생
TEST_27287,부엌
TEST_27288,아까
TEST_27289,필요하다
TEST_27290,세계적
TEST_27291,소지품
TEST_27292,나나
TEST_27293,요즘
TEST_27294,출발하자
TEST_27295,힘들어하다
TEST_27296,통화
TEST_27297,양도
TEST_27298,아니
TEST_27299,이렇다
TEST_27300,던진다
TEST_27301,무섭다
TEST_27302,초대
TEST_27303,태어났다
TEST_27304,전해질
TEST_27305,내일
TEST_27306,삼십
TEST_27307,버스
TEST_27308,끝내자
TEST_27309,인턴
TEST_27310,졸겁다
TEST_27311,지난주
TEST_27312,다섯
TEST_27313,갈지
TEST_27314,그럼
TEST_27315,자가
TEST_27316,만화
TEST_27317,음식점
TEST_27318,인도
TEST_27319,셋째
TEST_27320,이제
TEST_27321,외로움
TEST_27322,미안하다
TEST_27323,전화할
TEST_27324,틀림
TEST_27325,동물원
TEST_27326,쉽다
TEST_27327,하나
TEST_27328,얼굴
TEST_27329,이번
TEST_27330,나가자
TEST_27331,생활
TEST_27332,절반
TEST_27333,부탁
TEST_27334,해당
TEST_27335,사이
TEST_27336,아까
TEST_27337,춥다
TEST_27338,동장찌개
TEST_27339,철저하게
TEST_27340,여행
TEST_27341,서클
TEST_27342,배우
TEST_27343,빛날
TEST_27344,날짜
TEST_27345,특수
TEST_27346,기적
TEST_27347,재주도
TEST_27348,오랜만에
TEST_27349,식품
TEST_27350,중세
TEST_27351,경치
TEST_27352,성립하다
TEST_27353,먹다
TEST_27354,구멍
TEST_27355,전진
TEST_27356,외국인
TEST_27357,합리적
TEST_27358,이야
TEST_27359,너무
TEST_27360,찍자
TEST_27361,특별히
TEST_27362,온갖
TEST_27363,임산부
TEST_27364,군대
TEST_27365,심장
TEST_27366,아이스크림
TEST_27367,싫다
TEST_27368,죽다
TEST_27369,몸소
TEST_27370,혹은
TEST_27371,회색
TEST_27372,명령
TEST_27373,양배추
TEST_27374,뿌리가
TEST_27375,직접
TEST_27376,낙시곳
TEST_27377,아니다
TEST_27378,천
TEST_27379,우정
TEST_27380,그렇지만
TEST_27381,전통문화
TEST_27382,전화번호
TEST_27383,그러면
TEST_27384,꽃
TEST_27385,대중
TEST_27386,바깥
TEST_27387,게으른
TEST_27388,아버지다
TEST_27389,웃음
TEST_27390,관광
TEST_27391,활발해지다
TEST_27392,내려가자
TEST_27393,아프다
TEST_27394,내말
TEST_27395,비디오
TEST_27396,바깥
TEST_27397,테이블
TEST_27398,마라톤
TEST_27399,못
TEST_27400,자신
TEST_27401,고생한
TEST_27402,돈도
TEST_27403,암컷
TEST_27404,권투
TEST_27405,종일
TEST_27406,시민
TEST_27407,구성하다
TEST_27408,너도
TEST_27409,고향
TEST_27410,가요
TEST_27411,음식
TEST_27412,화재
TEST_27413,기념
TEST_27414,호주
TEST_27415,학생
TEST_27416,건네주다
TEST_27417,약속하마
TEST_27418,얼음
TEST_27419,특정한
TEST_27420,정장
TEST_27421,밴드는
TEST_27422,각각
TEST_27423,보살피다
TEST_27424,확신
TEST_27425,공통된
TEST_27426,건조한
TEST_27427,닥터
TEST_27428,방학
TEST_27429,생일
TEST_27430,벌써
TEST_27431,노인
TEST_27432,의혼하다
TEST_27433,그래
TEST_27434,속상이다
TEST_27435,낚시
TEST_27436,소아과
TEST_27437,적극
TEST_27438,소유가
TEST_27439,항상
TEST_27440,양쪽
TEST_27441,인턴
TEST_27442,어머
TEST_27443,안전
TEST_27444,터뜨릴
TEST_27445,바비
TEST_27446,백두산
TEST_27447,정장
TEST_27448,차라리
TEST_27449,달리기
TEST_27450,타다
TEST_27451,급
TEST_27452,사라
TEST_27453,아버님
TEST_27454,시험
TEST_27455,결혼
TEST_27456,생일
TEST_27457,노래
TEST_27458,지루하다
TEST_27459,충고
TEST_27460,분
TEST_27461,그리울
TEST_27462,대한
TEST_27463,스타일
TEST_27464,공식
TEST_27465,잊어버리고
TEST_27466,우리가
TEST_27467,쓸데없이
TEST_27468,번호
TEST_27469,햇빛
TEST_27470,남미
TEST_27471,건강
TEST_27472,시워능하다
TEST_27473,자유
TEST_27474,머무를
TEST_27475,눈물
TEST_27476,방송
TEST_27477,큰걸
TEST_27478,자꾸
TEST_27479,슬펴하다
TEST_27480,못한다
TEST_27481,다르다
TEST_27482,오초림
TEST_27483,수리할
TEST_27484,이미
TEST_27485,나나
TEST_27486,백화점
TEST_27487,운전
TEST_27488,무릎
TEST_27489,오빠
TEST_27490,물질
TEST_27491,치료법
TEST_27492,맞다
TEST_27493,달려들다
TEST_27494,학교
TEST_27495,경치
TEST_27496,사무실
TEST_27497,그러나
TEST_27498,만족
TEST_27499,식사하러
TEST_27500,들었다
TEST_27501,유감
TEST_27502,끝이다
TEST_27503,프랑스
TEST_27504,물을
TEST_27505,달라
TEST_27506,내일
TEST_27507,동부
TEST_27508,설치하고
TEST_27509,파파
TEST_27510,약
TEST_27511,돌
TEST_27512,참으로
TEST_27513,비디오
TEST_27514,탑
TEST_27515,옆
TEST_27516,직후
TEST_27517,난다
TEST_27518,모든
TEST_27519,감사할
TEST_27520,고려
TEST_27521,고정
TEST_27522,하고
TEST_27523,다섯
TEST_27524,했다
TEST_27525,다섯
TEST_27526,사위
TEST_27527,낙시대
TEST_27528,슬프다
TEST_27529,항공기
TEST_27530,전통문화
TEST_27531,똑바로
TEST_27532,싶다
TEST_27533,폭풍
TEST_27534,배다
TEST_27535,얼음
TEST_27536,선수
TEST_27537,약속
TEST_27538,개
TEST_27539,연말
TEST_27540,천재
TEST_27541,식품
TEST_27542,키
TEST_27543,살길
TEST_27544,발부
TEST_27545,목소리
TEST_27546,산책
TEST_27547,에너지
TEST_27548,소시지
TEST_27549,손가락
TEST_27550,실컷
TEST_27551,지혜
TEST_27552,학교
TEST_27553,매매
TEST_27554,이름
TEST_27555,정도
TEST_27556,그동안
TEST_27557,백화점
TEST_27558,되찾아
TEST_27559,기억될
TEST_27560,아주
TEST_27561,결정
TEST_27562,되풀이하다
TEST_27563,별일
TEST_27564,예쁘다
TEST_27565,어의하다
TEST_27566,수염
TEST_27567,부검
TEST_27568,야구
TEST_27569,둘다
TEST_27570,못
TEST_27571,각본
TEST_27572,민간
TEST_27573,바랄
TEST_27574,구역
TEST_27575,안전하다
TEST_27576,창자
TEST_27577,그래도
TEST_27578,방학
TEST_27579,수영
TEST_27580,햄
TEST_27581,지출
TEST_27582,호
TEST_27583,중요하다
TEST_27584,거리
TEST_27585,자리
TEST_27586,야구
TEST_27587,모텔
TEST_27588,외국
TEST_27589,반만
TEST_27590,매스컴
TEST_27591,경찰
TEST_27592,사회의
TEST_27593,계시나
TEST_27594,실현하다
TEST_27595,제일
TEST_27596,자랑
TEST_27597,적도
TEST_27598,까얗다
TEST_27599,오렌지
TEST_27600,일부
TEST_27601,연장
TEST_27602,좌석
TEST_27603,각각
TEST_27604,토요일
TEST_27605,혹은
TEST_27606,향수
TEST_27607,일보다
TEST_27608,마흔
TEST_27609,치마
TEST_27610,돈도
TEST_27611,근거한
TEST_27612,실현
TEST_27613,아저씨
TEST_27614,한글
TEST_27615,초대한
TEST_27616,우편
TEST_27617,층
TEST_27618,셋째
TEST_27619,걷다
TEST_27620,파일
TEST_27621,됐다
TEST_27622,종료
TEST_27623,구멍
TEST_27624,작성
TEST_27625,수배
TEST_27626,부분
TEST_27627,요즘
TEST_27628,없다
TEST_27629,어른
TEST_27630,끝내자
TEST_27631,고정
TEST_27632,생산력
TEST_27633,기쁘다
TEST_27634,도서관
TEST_27635,그릇
TEST_27636,적도
TEST_27637,건강
TEST_27638,앞뒤
TEST_27639,비용
TEST_27640,경험
TEST_27641,허리
TEST_27642,한편
TEST_27643,놓아두다
TEST_27644,전화기
TEST_27645,준비
TEST_27646,원이
TEST_27647,배고프다
TEST_27648,말도
TEST_27649,돼지고기
TEST_27650,큰아버지
TEST_27651,없다
TEST_27652,신중하게
TEST_27653,남자
TEST_27654,밑
TEST_27655,여기저기
TEST_27656,뒤지고
TEST_27657,넷째
TEST_27658,절약하다
TEST_27659,회원
TEST_27660,장하다
TEST_27661,요구
TEST_27662,수입
TEST_27663,일회용움
TEST_27664,일치
TEST_27665,맞다
TEST_27666,책
TEST_27667,저것
TEST_27668,이어서
TEST_27669,가가
TEST_27670,개방된
TEST_27671,왼쪽
TEST_27672,큰아들
TEST_27673,가고
TEST_27674,복사하다
TEST_27675,크다
TEST_27676,같다
TEST_27677,손잡이
TEST_27678,무시하고
TEST_27679,상대가
TEST_27680,설치되어
TEST_27681,생신
TEST_27682,급격히
TEST_27683,잡아
TEST_27684,사라진다
TEST_27685,강도
TEST_27686,준비
TEST_27687,요
TEST_27688,매일
TEST_27689,도와서
TEST_27690,쓴다
TEST_27691,내년
TEST_27692,백두산
TEST_27693,찍자
TEST_27694,죽다
TEST_27695,열정
TEST_27696,상대적
TEST_27697,하지만
TEST_27698,종교적
TEST_27699,볼일
TEST_27700,것도
TEST_27701,각각
TEST_27702,애가
TEST_27703,아일
TEST_27704,기억난다
TEST_27705,말도
TEST_27706,서부
TEST_27707,위한
TEST_27708,자유롭게
TEST_27709,활기
TEST_27710,남학생
TEST_27711,절대
TEST_27712,방학
TEST_27713,정상
TEST_27714,사장
TEST_27715,부족한
TEST_27716,소식
TEST_27717,때다
TEST_27718,개발되다
TEST_27719,잊어버리고
TEST_27720,이렇게
TEST_27721,똑같다
TEST_27722,화장실
TEST_27723,세트
TEST_27724,설명
TEST_27725,교수
TEST_27726,야구
TEST_27727,재미
TEST_27728,폭풍
TEST_27729,평생
TEST_27730,바람
TEST_27731,게임
TEST_27732,북쪽
TEST_27733,문득
TEST_27734,결혼식
TEST_27735,고생한
TEST_27736,늘
TEST_27737,신청한
TEST_27738,쇼핑
TEST_27739,파란색
TEST_27740,높다
TEST_27741,있다
TEST_27742,질문할
TEST_27743,기억될
TEST_27744,넷째
TEST_27745,스타일
TEST_27746,기계
TEST_27747,들리나
TEST_27748,도로
TEST_27749,몇
TEST_27750,통역
TEST_27751,사장
TEST_27752,표시
TEST_27753,저마다
TEST_27754,관관하다
TEST_27755,너도
TEST_27756,어린이
TEST_27757,색
TEST_27758,상당히
TEST_27759,열중하다
TEST_27760,고향
TEST_27761,지내다
TEST_27762,올라가자
TEST_27763,둘다
TEST_27764,입구
TEST_27765,녹아
TEST_27766,무섭다
TEST_27767,종종
TEST_27768,월급
TEST_27769,키
TEST_27770,금요일
TEST_27771,여섯
TEST_27772,서른
TEST_27773,나쁜
TEST_27774,열대
TEST_27775,여보
TEST_27776,부겨하없다
TEST_27777,감금
TEST_27778,밖
TEST_27779,사라
TEST_27780,요즘
TEST_27781,수술
TEST_27782,것
TEST_27783,의자
TEST_27784,예지
TEST_27785,오르내리다
TEST_27786,관리하고
TEST_27787,공연할
TEST_27788,병력
TEST_27789,귀엽다
TEST_27790,대단하다
TEST_27791,사라
TEST_27792,갈아타다
TEST_27793,저거
TEST_27794,과
TEST_27795,유행하다
TEST_27796,세월
TEST_27797,인형
TEST_27798,산책
TEST_27799,분노
TEST_27800,둘
TEST_27801,반만
TEST_27802,넷
TEST_27803,못한다
TEST_27804,철도
TEST_27805,화
TEST_27806,잡지
TEST_27807,오늘
TEST_27808,기분
TEST_27809,체텀
TEST_27810,팀
TEST_27811,매매하없다
TEST_27812,티지교기
TEST_27813,가스
TEST_27814,두게
TEST_27815,온종일
TEST_27816,여끗하다
TEST_27817,여름을
TEST_27818,들리나
TEST_27819,대학도
TEST_27820,자녀
TEST_27821,조금
TEST_27822,형
TEST_27823,깨달리다
TEST_27824,반드시
TEST_27825,의사가
TEST_27826,장애
TEST_27827,센티미터
TEST_27828,얼굴
TEST_27829,여자
TEST_27830,색
TEST_27831,오늘
TEST_27832,처리
TEST_27833,저자
TEST_27834,둘다
TEST_27835,수술
TEST_27836,오일
TEST_27837,법적
TEST_27838,나라
TEST_27839,십
TEST_27840,망원경
TEST_27841,유명한
TEST_27842,학교
TEST_27843,결혼하자
TEST_27844,타라
TEST_27845,슬쩍
TEST_27846,잘못
TEST_27847,벨트
TEST_27848,강별하다
TEST_27849,지난주
TEST_27850,죄송한데
TEST_27851,것
TEST_27852,새해
TEST_27853,불꼭어다
TEST_27854,명령
TEST_27855,돌아서
TEST_27856,부른
TEST_27857,경찰서
TEST_27858,퇴근하다
TEST_27859,절차
TEST_27860,중대한
TEST_27861,피자
TEST_27862,낮
TEST_27863,피자
TEST_27864,여려하앉다
TEST_27865,생신
TEST_27866,마련이다
TEST_27867,해선
TEST_27868,명령
TEST_27869,인색하다
TEST_27870,평생
TEST_27871,대단하다
TEST_27872,크다
TEST_27873,공
TEST_27874,이상하다
TEST_27875,불과
TEST_27876,금강산
TEST_27877,싸우다
TEST_27878,소중한
TEST_27879,프로
TEST_27880,외국
TEST_27881,색
TEST_27882,수술
TEST_27883,설명
TEST_27884,나가자
TEST_27885,강의
TEST_27886,우물
TEST_27887,이달
TEST_27888,주소
TEST_27889,늘어놓다
TEST_27890,무엇
TEST_27891,세트
TEST_27892,쳐다
TEST_27893,그저께
TEST_27894,고문
TEST_27895,달
TEST_27896,여섯
TEST_27897,여름을
TEST_27898,얼굴
TEST_27899,성립하다
TEST_27900,들렸다
TEST_27901,설악산
TEST_27902,작년
TEST_27903,좌석
TEST_27904,잘한다
TEST_27905,축소
TEST_27906,저미없다
TEST_27907,산책
TEST_27908,이혼
TEST_27909,준다
TEST_27910,것도
TEST_27911,가운데
TEST_27912,곧잘
TEST_27913,택시
TEST_27914,셋째픽
TEST_27915,관환하다
TEST_27916,들렸다
TEST_27917,다섯
TEST_27918,코
TEST_27919,어리석게
TEST_27920,상담
TEST_27921,재주
TEST_27922,회원
TEST_27923,어제
TEST_27924,번호
TEST_27925,위
TEST_27926,어려워지다
TEST_27927,그곳
TEST_27928,십이월
TEST_27929,아나운서
TEST_27930,거지
TEST_27931,가스
TEST_27932,구성
TEST_27933,남자가
TEST_27934,그날
TEST_27935,안녕히
TEST_27936,결혼하자
TEST_27937,타다
TEST_27938,사랑한다
TEST_27939,프리다
TEST_27940,착하다
TEST_27941,바람
TEST_27942,주변
TEST_27943,올라가자
TEST_27944,그래서
TEST_27945,오늘
TEST_27946,낚시
TEST_27947,오른발
TEST_27948,깨끗한
TEST_27949,동안
TEST_27950,독일
TEST_27951,꿈끔하다
TEST_27952,기술자가
TEST_27953,거다
TEST_27954,등산
TEST_27955,미리
TEST_27956,졸업하고
TEST_27957,게다가
TEST_27958,약국
TEST_27959,안쪽
TEST_27960,아직
TEST_27961,이식
TEST_27962,개월
TEST_27963,축하한다
TEST_27964,일보다
TEST_27965,소리다
TEST_27966,순수
TEST_27967,근육
TEST_27968,고모
TEST_27969,수험생
TEST_27970,정말
TEST_27971,십이월
TEST_27972,대답
TEST_27973,은행
TEST_27974,대체
TEST_27975,약점
TEST_27976,사랑
TEST_27977,문만
TEST_27978,공격하라
TEST_27979,건강한
TEST_27980,증상
TEST_27981,청소
TEST_27982,정도
TEST_27983,길이
TEST_27984,학교
TEST_27985,똑같다
TEST_27986,세탁소
TEST_27987,대학생
TEST_27988,서울
TEST_27989,그쪽
TEST_27990,테이블
TEST_27991,오래전
TEST_27992,리드
TEST_27993,수입품
TEST_27994,딸기
TEST_27995,큰소리
TEST_27996,있다
TEST_27997,활동하고
TEST_27998,일어나라
TEST_27999,골짜기
TEST_28000,국가
TEST_28001,아일
TEST_28002,수페아넷
TEST_28003,이제서야
TEST_28004,문학적
TEST_28005,교과서
TEST_28006,아기
TEST_28007,하다
TEST_28008,지나칠
TEST_28009,하나
TEST_28010,러시아
TEST_28011,고향
TEST_28012,자세한
TEST_28013,뉴욕
TEST_28014,열쇠
TEST_28015,순간
TEST_28016,전진
TEST_28017,소비하다
TEST_28018,보상
TEST_28019,기록된
TEST_28020,차이점이
TEST_28021,라디오
TEST_28022,좋다
TEST_28023,도일
TEST_28024,채
TEST_28025,책임
TEST_28026,들어가도
TEST_28027,춥다
TEST_28028,발견
TEST_28029,야구
TEST_28030,식당
TEST_28031,음료
TEST_28032,불리한
TEST_28033,팀
TEST_28034,뒤면
TEST_28035,발결되다
TEST_28036,착하다
TEST_28037,이대로
TEST_28038,경제적
TEST_28039,이상하다
TEST_28040,직접
TEST_28041,건망하다
TEST_28042,첫
TEST_28043,돌려줄
TEST_28044,고문
TEST_28045,말도
TEST_28046,손쉽다
TEST_28047,고생
TEST_28048,쓰레기
TEST_28049,공공
TEST_28050,노랫소리
TEST_28051,혁명
TEST_28052,사망
TEST_28053,위험하다
TEST_28054,필립
TEST_28055,순
TEST_28056,낚시나
TEST_28057,걷다
TEST_28058,십
TEST_28059,교수
TEST_28060,타겟
TEST_28061,구경
TEST_28062,해선
TEST_28063,다른
TEST_28064,귀엽다
TEST_28065,전설
TEST_28066,취재
TEST_28067,닭고기
TEST_28068,걱정
TEST_28069,어깨
TEST_28070,누구와
TEST_28071,시험
TEST_28072,수요일
TEST_28073,천
TEST_28074,마구
TEST_28075,통합
TEST_28076,미안하다
TEST_28077,음반
TEST_28078,샌드위치
TEST_28079,북쪽
TEST_28080,부부
TEST_28081,몬카다
TEST_28082,어디다
TEST_28083,장하다
TEST_28084,공연할
TEST_28085,그럼
TEST_28086,걷다
TEST_28087,시도를
TEST_28088,하이
TEST_28089,구설하다
TEST_28090,손님
TEST_28091,다섯
TEST_28092,되다
TEST_28093,밝꼭이이
TEST_28094,여관
TEST_28095,포도
TEST_28096,비이크컴
TEST_28097,이해관계
TEST_28098,아는
TEST_28099,여름
TEST_28100,속상한
TEST_28101,십일월
TEST_28102,지난달
TEST_28103,한국
TEST_28104,남편
TEST_28105,철도
TEST_28106,전
TEST_28107,사랑한다
TEST_28108,미안
TEST_28109,건너오다
TEST_28110,오래간만에
TEST_28111,문제
TEST_28112,불
TEST_28113,어려워지다
TEST_28114,명령
TEST_28115,공원
TEST_28116,기록하고
TEST_28117,다집하다
TEST_28118,소금
TEST_28119,전개
TEST_28120,아니다
TEST_28121,매해하다
TEST_28122,출연
TEST_28123,심심한
TEST_28124,때다
TEST_28125,가는
TEST_28126,또한
TEST_28127,이틀
TEST_28128,정장
TEST_28129,비서
TEST_28130,세계
TEST_28131,가상
TEST_28132,아니
TEST_28133,거다
TEST_28134,도도하다
TEST_28135,얼른
TEST_28136,보면
TEST_28137,할머니
TEST_28138,하던
TEST_28139,책임지고
TEST_28140,집단
TEST_28141,테다
TEST_28142,지우고
TEST_28143,그래그래
TEST_28144,수리할
TEST_28145,컵
TEST_28146,유행하다
TEST_28147,상담
TEST_28148,좋겨나다
TEST_28149,병원도
TEST_28150,폭넓다
TEST_28151,이쪽
TEST_28152,질문할
TEST_28153,서점
TEST_28154,칫솔
TEST_28155,끝이다
TEST_28156,몹시
TEST_28157,도울
TEST_28158,그럼
TEST_28159,자전거
TEST_28160,정치적
TEST_28161,불법
TEST_28162,신제품
TEST_28163,연구
TEST_28164,눈물
TEST_28165,이용
TEST_28166,가수
TEST_28167,바다
TEST_28168,아이고
TEST_28169,상당한
TEST_28170,준비
TEST_28171,방문할
TEST_28172,향기
TEST_28173,보급
TEST_28174,비둘기
TEST_28175,고등학생
TEST_28176,올꼭이이
TEST_28177,흰색
TEST_28178,감정적
TEST_28179,갑자기
TEST_28180,일반적
TEST_28181,초대
TEST_28182,임신한
TEST_28183,주식
TEST_28184,축하
TEST_28185,사업가
TEST_28186,어서
TEST_28187,정말
TEST_28188,순진한
TEST_28189,쉽다
TEST_28190,연결
TEST_28191,지우고
TEST_28192,빌딩
TEST_28193,진동
TEST_28194,시에
TEST_28195,가격
TEST_28196,내일
TEST_28197,백화점
TEST_28198,도청
TEST_28199,갔다
TEST_28200,축구
TEST_28201,무서워
TEST_28202,나비
TEST_28203,아주
TEST_28204,로보
TEST_28205,그날
TEST_28206,것이다
TEST_28207,요원
TEST_28208,진정
TEST_28209,체텀
TEST_28210,상상할
TEST_28211,미끄러지다
TEST_28212,운동화
TEST_28213,저것
TEST_28214,파일
TEST_28215,배
TEST_28216,새다
TEST_28217,별
TEST_28218,사용한다
TEST_28219,정신
TEST_28220,돌아가자
TEST_28221,공공
TEST_28222,우표
TEST_28223,하다
TEST_28224,화요일
TEST_28225,고향
TEST_28226,버릇
TEST_28227,음악가
TEST_28228,승리
TEST_28229,화재
TEST_28230,어깨
TEST_28231,생긴다
TEST_28232,설탕
TEST_28233,비명
TEST_28234,기대가
TEST_28235,간혹
TEST_28236,도착
TEST_28237,서명
TEST_28238,모자라
TEST_28239,합니다
TEST_28240,산책
TEST_28241,우유
TEST_28242,변신
TEST_28243,놓아지다
TEST_28244,장하다
TEST_28245,출스럽다
TEST_28246,낯설다
TEST_28247,어디다
TEST_28248,생명
TEST_28249,이따가
TEST_28250,부모님
TEST_28251,수십
TEST_28252,빨래
TEST_28253,지지
TEST_28254,실현
TEST_28255,찍지
TEST_28256,수리할
TEST_28257,과속
TEST_28258,남동생
TEST_28259,뜻밖의
TEST_28260,무신
TEST_28261,음식
TEST_28262,바가지
TEST_28263,만두
TEST_28264,섭섭하다
TEST_28265,지하
TEST_28266,건지
TEST_28267,소풍
TEST_28268,등등
TEST_28269,무기
TEST_28270,휴지통
TEST_28271,달리기
TEST_28272,인간성
TEST_28273,앞
TEST_28274,비디오
TEST_28275,챙기고
TEST_28276,라디오
TEST_28277,썼다
TEST_28278,좋다
TEST_28279,독서
TEST_28280,같이
TEST_28281,변화되다
TEST_28282,처녀
TEST_28283,그자가
TEST_28284,쫓기고
TEST_28285,물을
TEST_28286,양파
TEST_28287,여행할
TEST_28288,한국어
TEST_28289,덩어리
TEST_28290,노랫소리
TEST_28291,추진하다
TEST_28292,밥그릇
TEST_28293,부인
TEST_28294,지하철
TEST_28295,축하한다
TEST_28296,인턴
TEST_28297,위치한
TEST_28298,그림
TEST_28299,문구
TEST_28300,밑
TEST_28301,해냈다
TEST_28302,이어서
TEST_28303,거리
TEST_28304,잠
TEST_28305,공부
TEST_28306,밑
TEST_28307,욕실
TEST_28308,그동안
TEST_28309,피자
TEST_28310,타임
TEST_28311,영화에
TEST_28312,왜
TEST_28313,그리고
TEST_28314,스무
TEST_28315,크다
TEST_28316,연결
TEST_28317,없다
TEST_28318,만화
TEST_28319,사부님
TEST_28320,비난
TEST_28321,아침
TEST_28322,불과하다
TEST_28323,공부하고
TEST_28324,표현할
TEST_28325,때
TEST_28326,힘단보도
TEST_28327,언제
TEST_28328,비둘기
TEST_28329,연락할
TEST_28330,반갑다
TEST_28331,경주
TEST_28332,골치
TEST_28333,사기
TEST_28334,주인
TEST_28335,대단하다
TEST_28336,사전
TEST_28337,선생
TEST_28338,순서
TEST_28339,말한다
TEST_28340,자다
TEST_28341,연인
TEST_28342,개월
TEST_28343,도도하다
TEST_28344,다섯
TEST_28345,형성하다
TEST_28346,과학
TEST_28347,회사
TEST_28348,편안하게
TEST_28349,부딪치다
TEST_28350,음반
TEST_28351,예전
TEST_28352,답니다
TEST_28353,거의
TEST_28354,벌어진
TEST_28355,그동안
TEST_28356,외상
TEST_28357,찾아다니고
TEST_28358,저자
TEST_28359,아들
TEST_28360,이름
TEST_28361,첫째
TEST_28362,농담
TEST_28363,미국
TEST_28364,내다
TEST_28365,밑
TEST_28366,안전하다
TEST_28367,요원
TEST_28368,구한
TEST_28369,뜻이다
TEST_28370,남부
TEST_28371,날아간다
TEST_28372,쉽다
TEST_28373,슬펴하다
TEST_28374,생각
TEST_28375,인간
TEST_28376,바다
TEST_28377,빠리하되다
TEST_28378,노인
TEST_28379,처럼
TEST_28380,벌떡
TEST_28381,정장
TEST_28382,외모
TEST_28383,이혼한
TEST_28384,아나운서
TEST_28385,순간
TEST_28386,넷째
TEST_28387,전드리다
TEST_28388,때다
TEST_28389,영하
TEST_28390,아니
TEST_28391,제한된
TEST_28392,분
TEST_28393,똑바로
TEST_28394,셋째
TEST_28395,묻자
TEST_28396,있다
TEST_28397,이민
TEST_28398,넘어진
TEST_28399,능동적
TEST_28400,장미
TEST_28401,간섭
TEST_28402,놈이다
TEST_28403,어제
TEST_28404,고기
TEST_28405,가르시아
TEST_28406,번개
TEST_28407,되풀이하다
TEST_28408,별
TEST_28409,전화번호
TEST_28410,여학생
TEST_28411,현장
TEST_28412,파란색
TEST_28413,동쪽
TEST_28414,비닐봉지
TEST_28415,진짜
TEST_28416,미터
TEST_28417,재미없어
TEST_28418,단순
TEST_28419,나침반
TEST_28420,그래그래
TEST_28421,토도하다
TEST_28422,결혼하자
TEST_28423,순
TEST_28424,못한다
TEST_28425,이제
TEST_28426,경비
TEST_28427,성격
TEST_28428,직접적
TEST_28429,들여다보다
TEST_28430,재정
TEST_28431,한방
TEST_28432,싶다
TEST_28433,빗방울
TEST_28434,우리나라
TEST_28435,일생
TEST_28436,진단
TEST_28437,수고
TEST_28438,자랑
TEST_28439,따스하다
TEST_28440,초록색
TEST_28441,접근
TEST_28442,여보
TEST_28443,자주
TEST_28444,이중
TEST_28445,토끼
TEST_28446,제한하다
TEST_28447,사탕
TEST_28448,설탕
TEST_28449,시외버스
TEST_28450,다르다
TEST_28451,여기다
TEST_28452,문화적
TEST_28453,상속
TEST_28454,빈다
TEST_28455,패션
TEST_28456,진짜다
TEST_28457,대화할
TEST_28458,늘어진
TEST_28459,공공
TEST_28460,예쁘다
TEST_28461,계속하자
TEST_28462,화
TEST_28463,모자
TEST_28464,됐다
TEST_28465,애
TEST_28466,내다
TEST_28467,어린이
TEST_28468,해심시간
TEST_28469,연기
TEST_28470,오래
TEST_28471,택씩하다
TEST_28472,재미있게
TEST_28473,바란다
TEST_28474,이틀
TEST_28475,저녁
TEST_28476,끝
TEST_28477,일이다
TEST_28478,교육
TEST_28479,모든
TEST_28480,떨어진다
TEST_28481,해외
TEST_28482,서로
TEST_28483,겁니다
TEST_28484,모양
TEST_28485,삽관
TEST_28486,대충
TEST_28487,살펴보고
TEST_28488,말기
TEST_28489,정장
TEST_28490,예수
TEST_28491,도도하다
TEST_28492,둘다
TEST_28493,초반
TEST_28494,부산
TEST_28495,부부
TEST_28496,오후
TEST_28497,종일
TEST_28498,보장되다
TEST_28499,경주
TEST_28500,사랑한다
TEST_28501,주소
TEST_28502,바지
TEST_28503,넘치고
TEST_28504,식구
TEST_28505,말한다
TEST_28506,가득
TEST_28507,마마
TEST_28508,물건
TEST_28509,재정
TEST_28510,아줌마
TEST_28511,예약하고
TEST_28512,영업
TEST_28513,없다
TEST_28514,놓친
TEST_28515,오집하다
TEST_28516,응급
TEST_28517,통역
TEST_28518,방향
TEST_28519,치아
TEST_28520,차릴
TEST_28521,아들
TEST_28522,어찌할
TEST_28523,훨씬
TEST_28524,시험
TEST_28525,맥주
TEST_28526,그램
TEST_28527,시속
TEST_28528,괴물
TEST_28529,설명할
TEST_28530,그래
TEST_28531,욕
TEST_28532,살길
TEST_28533,자유
TEST_28534,수입되다
TEST_28535,향한다
TEST_28536,백만
TEST_28537,하루
TEST_28538,남자
TEST_28539,이해
TEST_28540,손잡이
TEST_28541,무섭다
TEST_28542,그이가
TEST_28543,애
TEST_28544,시작
TEST_28545,반경
TEST_28546,역시
TEST_28547,일단
TEST_28548,반은
TEST_28549,졸라
TEST_28550,설치되어
TEST_28551,순간적
TEST_28552,불가능하다
TEST_28553,닮아
TEST_28554,센티미터
TEST_28555,너도
TEST_28556,말도
TEST_28557,일을
TEST_28558,수술
TEST_28559,지도
TEST_28560,수백
TEST_28561,총소리
TEST_28562,말도
TEST_28563,월요일
TEST_28564,부처
TEST_28565,고양이
TEST_28566,정장
TEST_28567,예쁘다
TEST_28568,일행
TEST_28569,커다랗고
TEST_28570,고등학교
